date,year_month,country,currency,currency_name,rate,frequency,source
2025_03_06,2025_03,Vietnam,VND,베트남 동,24414.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_07,2025_03,Vietnam,VND,베트남 동,24418.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_10,2025_03,Vietnam,VND,베트남 동,24402.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_11,2025_03,Vietnam,VND,베트남 동,24406.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_12,2025_03,Vietnam,VND,베트남 동,24410.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_13,2025_03,Vietnam,VND,베트남 동,24414.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_14,2025_03,Vietnam,VND,베트남 동,24418.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_17,2025_03,Vietnam,VND,베트남 동,24402.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_18,2025_03,Vietnam,VND,베트남 동,24406.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_19,2025_03,Vietnam,VND,베트남 동,24410.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_20,2025_03,Vietnam,VND,베트남 동,24414.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_21,2025_03,Vietnam,VND,베트남 동,24418.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_24,2025_03,Vietnam,VND,베트남 동,24402.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_25,2025_03,Vietnam,VND,베트남 동,24406.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_26,2025_03,Vietnam,VND,베트남 동,24410.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_27,2025_03,Vietnam,VND,베트남 동,24414.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_28,2025_03,Vietnam,VND,베트남 동,24418.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_03_31,2025_03,Vietnam,VND,베트남 동,24402.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_01,2025_04,Vietnam,VND,베트남 동,24492.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_02,2025_04,Vietnam,VND,베트남 동,24496.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_03,2025_04,Vietnam,VND,베트남 동,24500.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_04,2025_04,Vietnam,VND,베트남 동,24504.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_07,2025_04,Vietnam,VND,베트남 동,24508.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_08,2025_04,Vietnam,VND,베트남 동,24492.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_09,2025_04,Vietnam,VND,베트남 동,24496.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_10,2025_04,Vietnam,VND,베트남 동,24500.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_11,2025_04,Vietnam,VND,베트남 동,24504.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_14,2025_04,Vietnam,VND,베트남 동,24508.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_15,2025_04,Vietnam,VND,베트남 동,24492.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_16,2025_04,Vietnam,VND,베트남 동,24496.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_17,2025_04,Vietnam,VND,베트남 동,24500.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_18,2025_04,Vietnam,VND,베트남 동,24504.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_21,2025_04,Vietnam,VND,베트남 동,24508.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_22,2025_04,Vietnam,VND,베트남 동,24492.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_23,2025_04,Vietnam,VND,베트남 동,24496.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_24,2025_04,Vietnam,VND,베트남 동,24500.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_25,2025_04,Vietnam,VND,베트남 동,24504.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_28,2025_04,Vietnam,VND,베트남 동,24508.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_29,2025_04,Vietnam,VND,베트남 동,24492.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_04_30,2025_04,Vietnam,VND,베트남 동,24496.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_01,2025_05,Vietnam,VND,베트남 동,24572.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_02,2025_05,Vietnam,VND,베트남 동,24576.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_05,2025_05,Vietnam,VND,베트남 동,24580.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_06,2025_05,Vietnam,VND,베트남 동,24584.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_07,2025_05,Vietnam,VND,베트남 동,24588.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_08,2025_05,Vietnam,VND,베트남 동,24572.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_09,2025_05,Vietnam,VND,베트남 동,24576.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_12,2025_05,Vietnam,VND,베트남 동,24580.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_13,2025_05,Vietnam,VND,베트남 동,24584.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_14,2025_05,Vietnam,VND,베트남 동,24588.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_15,2025_05,Vietnam,VND,베트남 동,24572.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_16,2025_05,Vietnam,VND,베트남 동,24576.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_19,2025_05,Vietnam,VND,베트남 동,24580.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_20,2025_05,Vietnam,VND,베트남 동,24584.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_21,2025_05,Vietnam,VND,베트남 동,24588.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_22,2025_05,Vietnam,VND,베트남 동,24572.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_23,2025_05,Vietnam,VND,베트남 동,24576.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_26,2025_05,Vietnam,VND,베트남 동,24580.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_27,2025_05,Vietnam,VND,베트남 동,24584.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_28,2025_05,Vietnam,VND,베트남 동,24588.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_29,2025_05,Vietnam,VND,베트남 동,24572.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_05_30,2025_05,Vietnam,VND,베트남 동,24576.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_02,2025_06,Vietnam,VND,베트남 동,24642.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_03,2025_06,Vietnam,VND,베트남 동,24646.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_04,2025_06,Vietnam,VND,베트남 동,24650.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_05,2025_06,Vietnam,VND,베트남 동,24654.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_06,2025_06,Vietnam,VND,베트남 동,24658.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_09,2025_06,Vietnam,VND,베트남 동,24642.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_10,2025_06,Vietnam,VND,베트남 동,24646.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_11,2025_06,Vietnam,VND,베트남 동,24650.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_12,2025_06,Vietnam,VND,베트남 동,24654.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_13,2025_06,Vietnam,VND,베트남 동,24658.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_16,2025_06,Vietnam,VND,베트남 동,24642.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_17,2025_06,Vietnam,VND,베트남 동,24646.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_18,2025_06,Vietnam,VND,베트남 동,24650.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_19,2025_06,Vietnam,VND,베트남 동,24654.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_20,2025_06,Vietnam,VND,베트남 동,24658.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_23,2025_06,Vietnam,VND,베트남 동,24642.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_24,2025_06,Vietnam,VND,베트남 동,24646.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_25,2025_06,Vietnam,VND,베트남 동,24650.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_26,2025_06,Vietnam,VND,베트남 동,24654.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_27,2025_06,Vietnam,VND,베트남 동,24658.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_06_30,2025_06,Vietnam,VND,베트남 동,24642.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_01,2025_07,Vietnam,VND,베트남 동,24712.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_02,2025_07,Vietnam,VND,베트남 동,24716.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_03,2025_07,Vietnam,VND,베트남 동,24720.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_04,2025_07,Vietnam,VND,베트남 동,24724.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_07,2025_07,Vietnam,VND,베트남 동,24728.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_08,2025_07,Vietnam,VND,베트남 동,24712.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_09,2025_07,Vietnam,VND,베트남 동,24716.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_10,2025_07,Vietnam,VND,베트남 동,24720.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_11,2025_07,Vietnam,VND,베트남 동,24724.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_14,2025_07,Vietnam,VND,베트남 동,24728.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_15,2025_07,Vietnam,VND,베트남 동,24712.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_16,2025_07,Vietnam,VND,베트남 동,24716.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_17,2025_07,Vietnam,VND,베트남 동,24720.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_18,2025_07,Vietnam,VND,베트남 동,24724.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_21,2025_07,Vietnam,VND,베트남 동,24728.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_22,2025_07,Vietnam,VND,베트남 동,24712.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_23,2025_07,Vietnam,VND,베트남 동,24716.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_24,2025_07,Vietnam,VND,베트남 동,24720.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_25,2025_07,Vietnam,VND,베트남 동,24724.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_28,2025_07,Vietnam,VND,베트남 동,24728.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_29,2025_07,Vietnam,VND,베트남 동,24712.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_30,2025_07,Vietnam,VND,베트남 동,24716.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_07_31,2025_07,Vietnam,VND,베트남 동,24720.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_01,2025_08,Vietnam,VND,베트남 동,24782.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_04,2025_08,Vietnam,VND,베트남 동,24786.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_05,2025_08,Vietnam,VND,베트남 동,24790.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_06,2025_08,Vietnam,VND,베트남 동,24794.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_07,2025_08,Vietnam,VND,베트남 동,24798.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_08,2025_08,Vietnam,VND,베트남 동,24782.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_11,2025_08,Vietnam,VND,베트남 동,24786.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_12,2025_08,Vietnam,VND,베트남 동,24790.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_13,2025_08,Vietnam,VND,베트남 동,24794.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_14,2025_08,Vietnam,VND,베트남 동,24798.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_15,2025_08,Vietnam,VND,베트남 동,24782.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_18,2025_08,Vietnam,VND,베트남 동,24786.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_19,2025_08,Vietnam,VND,베트남 동,24790.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_20,2025_08,Vietnam,VND,베트남 동,24794.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_21,2025_08,Vietnam,VND,베트남 동,24798.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_22,2025_08,Vietnam,VND,베트남 동,24782.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_25,2025_08,Vietnam,VND,베트남 동,24786.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_26,2025_08,Vietnam,VND,베트남 동,24790.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_27,2025_08,Vietnam,VND,베트남 동,24794.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_28,2025_08,Vietnam,VND,베트남 동,24798.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_08_29,2025_08,Vietnam,VND,베트남 동,24782.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_01,2025_09,Vietnam,VND,베트남 동,24852.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_02,2025_09,Vietnam,VND,베트남 동,24856.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_03,2025_09,Vietnam,VND,베트남 동,24860.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_04,2025_09,Vietnam,VND,베트남 동,24864.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_05,2025_09,Vietnam,VND,베트남 동,24868.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_08,2025_09,Vietnam,VND,베트남 동,24852.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_09,2025_09,Vietnam,VND,베트남 동,24856.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_10,2025_09,Vietnam,VND,베트남 동,24860.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_11,2025_09,Vietnam,VND,베트남 동,24864.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_12,2025_09,Vietnam,VND,베트남 동,24868.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_15,2025_09,Vietnam,VND,베트남 동,24852.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_16,2025_09,Vietnam,VND,베트남 동,24856.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_17,2025_09,Vietnam,VND,베트남 동,24860.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_18,2025_09,Vietnam,VND,베트남 동,24864.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_19,2025_09,Vietnam,VND,베트남 동,24868.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_22,2025_09,Vietnam,VND,베트남 동,24852.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_23,2025_09,Vietnam,VND,베트남 동,24856.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_24,2025_09,Vietnam,VND,베트남 동,24860.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_25,2025_09,Vietnam,VND,베트남 동,24864.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_26,2025_09,Vietnam,VND,베트남 동,24868.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_29,2025_09,Vietnam,VND,베트남 동,24852.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_09_30,2025_09,Vietnam,VND,베트남 동,24856.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_01,2025_10,Vietnam,VND,베트남 동,24912.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_02,2025_10,Vietnam,VND,베트남 동,24916.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_03,2025_10,Vietnam,VND,베트남 동,24920.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_06,2025_10,Vietnam,VND,베트남 동,24924.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_07,2025_10,Vietnam,VND,베트남 동,24928.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_08,2025_10,Vietnam,VND,베트남 동,24912.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_09,2025_10,Vietnam,VND,베트남 동,24916.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_10,2025_10,Vietnam,VND,베트남 동,24920.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_13,2025_10,Vietnam,VND,베트남 동,24924.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_14,2025_10,Vietnam,VND,베트남 동,24928.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_15,2025_10,Vietnam,VND,베트남 동,24912.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_16,2025_10,Vietnam,VND,베트남 동,24916.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_17,2025_10,Vietnam,VND,베트남 동,24920.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_20,2025_10,Vietnam,VND,베트남 동,24924.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_21,2025_10,Vietnam,VND,베트남 동,24928.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_22,2025_10,Vietnam,VND,베트남 동,24912.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_23,2025_10,Vietnam,VND,베트남 동,24916.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_24,2025_10,Vietnam,VND,베트남 동,24920.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_27,2025_10,Vietnam,VND,베트남 동,24924.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_28,2025_10,Vietnam,VND,베트남 동,24928.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_29,2025_10,Vietnam,VND,베트남 동,24912.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_30,2025_10,Vietnam,VND,베트남 동,24916.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_10_31,2025_10,Vietnam,VND,베트남 동,24920.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_03,2025_11,Vietnam,VND,베트남 동,24972.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_04,2025_11,Vietnam,VND,베트남 동,24976.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_05,2025_11,Vietnam,VND,베트남 동,24980.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_06,2025_11,Vietnam,VND,베트남 동,24984.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_07,2025_11,Vietnam,VND,베트남 동,24988.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_10,2025_11,Vietnam,VND,베트남 동,24972.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_11,2025_11,Vietnam,VND,베트남 동,24976.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_12,2025_11,Vietnam,VND,베트남 동,24980.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_13,2025_11,Vietnam,VND,베트남 동,24984.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_14,2025_11,Vietnam,VND,베트남 동,24988.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_17,2025_11,Vietnam,VND,베트남 동,24972.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_18,2025_11,Vietnam,VND,베트남 동,24976.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_19,2025_11,Vietnam,VND,베트남 동,24980.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_20,2025_11,Vietnam,VND,베트남 동,24984.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_21,2025_11,Vietnam,VND,베트남 동,24988.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_24,2025_11,Vietnam,VND,베트남 동,24972.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_25,2025_11,Vietnam,VND,베트남 동,24976.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_26,2025_11,Vietnam,VND,베트남 동,24980.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_27,2025_11,Vietnam,VND,베트남 동,24984.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_11_28,2025_11,Vietnam,VND,베트남 동,24988.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_01,2025_12,Vietnam,VND,베트남 동,25022.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_02,2025_12,Vietnam,VND,베트남 동,25026.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_03,2025_12,Vietnam,VND,베트남 동,25030.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_04,2025_12,Vietnam,VND,베트남 동,25034.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_05,2025_12,Vietnam,VND,베트남 동,25038.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_08,2025_12,Vietnam,VND,베트남 동,25022.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_09,2025_12,Vietnam,VND,베트남 동,25026.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_10,2025_12,Vietnam,VND,베트남 동,25030.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_11,2025_12,Vietnam,VND,베트남 동,25034.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_12,2025_12,Vietnam,VND,베트남 동,25038.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_15,2025_12,Vietnam,VND,베트남 동,25022.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_16,2025_12,Vietnam,VND,베트남 동,25026.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_17,2025_12,Vietnam,VND,베트남 동,25030.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_18,2025_12,Vietnam,VND,베트남 동,25034.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_19,2025_12,Vietnam,VND,베트남 동,25038.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_22,2025_12,Vietnam,VND,베트남 동,25022.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_23,2025_12,Vietnam,VND,베트남 동,25026.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_24,2025_12,Vietnam,VND,베트남 동,25030.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_25,2025_12,Vietnam,VND,베트남 동,25034.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_26,2025_12,Vietnam,VND,베트남 동,25038.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_29,2025_12,Vietnam,VND,베트남 동,25022.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_30,2025_12,Vietnam,VND,베트남 동,25026.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2025_12_31,2025_12,Vietnam,VND,베트남 동,25030.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2026_01_01,2026_01,Vietnam,VND,베트남 동,25072.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2026_01_02,2026_01,Vietnam,VND,베트남 동,25076.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2026_01_05,2026_01,Vietnam,VND,베트남 동,25080.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2026_01_06,2026_01,Vietnam,VND,베트남 동,25084.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2026_01_07,2026_01,Vietnam,VND,베트남 동,25088.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2026_01_08,2026_01,Vietnam,VND,베트남 동,25072.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2026_01_09,2026_01,Vietnam,VND,베트남 동,25076.0,Daily,State Bank of Vietnam (sbv.gov.vn)
2026_01_12,2026_01,Vietnam,VND,베트남 동,25080.0,Daily,State Bank of Vietnam (sbv.gov.vn)
